"Date","Price","Condition","YearBuilt","Age","HouseType","Storey","Neighbours","Orientation","Community","M2built","M2eff","Bedrooms","Bathrooms","Bathrooms2","Elevator","Heating","Water","ParkingPlaces","Cod","CP","District","DirExacta","Type","Street","Num","Origin","Neighbourhood"
"2008-01-29",288486,"segunda mano / buen estado",NA,"+ 30 años","  piso",1,4,NA,0,80,70,3,2,NA,FALSE,"individual","central",0,"VC0000001310654",48012,"Rekalde",TRUE,"CALLE","IRALA","6","PARTICULAR",19
"2008-01-21",480810,"segunda mano / a reformar",NA,"+ 30 años","  piso",6,2,NA,90,140,130,4,1,NA,TRUE,"individual","central",0,"VW0000001271590",48010,"Abando - Albia",TRUE,"CALLE","GENERAL CONCHA","9","PARTICULAR",1
"2007-06-28",410000,"segunda mano / buen estado",NA,"< 5 años","  piso",5,2,"sur",0,100,75,2,2,NA,TRUE,"individual","central",0,"VW0000000908889",48010,"Abando - Albia",TRUE,"CALLE","GENERAL CONCHA","20","PARTICULAR",1
"2007-10-24",395000,"segunda mano / buen estado",NA,"< 5 años","  piso",5,2,"sur",0,100,75,2,2,NA,TRUE,"individual","central",0,"VW0000000908889",48010,"Abando - Albia",TRUE,"CALLE","GENERAL CONCHA","20","PARTICULAR",1
"2008-02-20",425000,"segunda mano / buen estado",NA,"< 5 años","  piso",5,2,"sur",0,100,75,2,2,NA,TRUE,"individual","central",0,"VW0000000908889",48010,"Abando - Albia",TRUE,"CALLE","GENERAL CONCHA","20","PARTICULAR",1
"2007-09-26",180304,"segunda mano / a reformar",NA,"no consta","  piso",NA,NA,NA,NA,112,NA,2,1,NA,TRUE,"desc/no tiene",NA,0,"VC0000001076299",48002,"Rekalde",TRUE,"CAMINO","LARRASKITU","46","PARTICULAR",NA
"2008-02-24",233794,"segunda mano / buen estado",NA,"+ 30 años","  piso",1,2,"sudeste",40,57,50,2,1,NA,FALSE,"individual","central",0,"VW0000001350428",48002,"Rekalde",TRUE,"CALLE","BIZKARGI","9","PARTICULAR",16
"2007-11-21",258435,"segunda mano / buen estado",NA,"20-30 años","  piso",NA,NA,"sur",NA,60,NA,2,1,NA,TRUE,"individual",NA,0,"VC0000001185240",48006,"Ibaiondo",TRUE,"CALLE","GEORGE STEER","10","PARTICULAR",6
"2007-11-21",192324,"segunda mano / buen estado",NA,"no consta","  piso",NA,NA,NA,NA,40,NA,1,1,NA,TRUE,"individual",NA,0,"VC0000001187230",48004,"Ibaiondo",TRUE,"CALLE","OLANO","10","PARTICULAR",NA
"2007-05-24",276466,"segunda mano / buen estado",NA,"< 5 años","  ático",NA,NA,NA,NA,58,NA,1,1,NA,TRUE,"individual",NA,0,"VC0000000865775",48003,"Ibaiondo",TRUE,"CALLE","ZAMACOLA","22","PARTICULAR",NA
"2007-09-29",252425,"segunda mano / buen estado",NA,"+ 30 años","  piso",7,3,"noroeste",30,72,65,2,1,NA,TRUE,"individual","central",0,"VW0000001060160",48012,"Rekalde",TRUE,"CALLE","EMILIO ARRIETA","1","PARTICULAR",19
"2007-06-14",228000,"segunda mano / buen estado",NA,"20-30 años","  piso",6,4,NA,30,60,57,2,1,NA,FALSE,"individual","central",0,"VW0000000884515",48007,"Uribarri",TRUE,"CALLE","PARTICULAR ABASOLO","24","PARTICULAR",37
"2007-07-23",220000,"segunda mano / buen estado",NA,"20-30 años","  piso",6,4,NA,30,60,57,2,1,NA,FALSE,"individual","central",0,"VW0000000884515",48007,"Uribarri",TRUE,"CALLE","PARTICULAR ABASOLO","24","PARTICULAR",37
"2008-01-02",200000,"segunda mano / buen estado",NA,"20-30 años","  piso",6,4,NA,30,60,57,2,1,NA,FALSE,"individual","central",0,"VW0000000884515",48007,"Uribarri",TRUE,"CALLE","PARTICULAR ABASOLO","24","PARTICULAR",37
"2008-01-08",130000,"segunda mano / a reformar",NA,"no consta","  piso",NA,NA,NA,0,60,50,2,1,NA,FALSE,"desc/no tiene","colectiva",0,"VW0000001245952",48006,"Ibaiondo",TRUE,"CALLE","OLLERIAS BAJAS","6","PARTICULAR",6
"2007-10-16",548724,"segunda mano / a reformar",NA,"+ 30 años","  piso",8,4,NA,21,121,97,3,1,NA,TRUE,"individual","central",0,"VW0000001094707",48010,"Indautxu",TRUE,"CALLE","GORDONIZ","25","PARTICULAR",18
"2007-03-16",420107,"segunda mano / buen estado",NA,"< 5 años","  piso",5,2,NA,80,90,80,2,2,NA,TRUE,"individual","central",2,"VW0000000726917",48002,"Basurto - Zorroza",TRUE,"CALLE","AUNTZETXETA","8","PARTICULAR",25
"2007-09-09",408700,"segunda mano / buen estado",NA,"< 5 años","  piso",5,2,NA,80,90,80,2,2,NA,TRUE,"individual","central",2,"VW0000000726917",48002,"Basurto - Zorroza",TRUE,"CALLE","AUNTZETXETA","8","PARTICULAR",25
"2007-09-20",390700,"segunda mano / buen estado",NA,"< 5 años","  piso",5,2,NA,80,90,80,2,2,NA,TRUE,"individual","central",2,"VW0000000726917",48002,"Basurto - Zorroza",TRUE,"CALLE","AUNTZETXETA","8","PARTICULAR",25
"2007-12-07",372650,"segunda mano / buen estado",NA,"< 5 años","  piso",5,2,NA,80,90,80,2,2,NA,TRUE,"individual","central",2,"VW0000000726917",48002,"Basurto - Zorroza",TRUE,"CALLE","AUNTZETXETA","8","PARTICULAR",25
"2007-11-13",204344,"segunda mano / buen estado",NA,"+ 30 años","  piso",5,2,NA,30,60,0,1,1,NA,FALSE,"individual","central",0,"VW0000001148350",48003,"Ibaiondo",TRUE,"CALLE","HERNANI","19","PARTICULAR",30
"2007-07-26",268000,"segunda mano / buen estado",NA,"+ 30 años","  piso",6,2,NA,25,60,56,1,1,NA,FALSE,"individual","central",0,"VW0000000958913",48005,"Casco Viejo",TRUE,"CALLE","TENDERIA","22","PARTICULAR",11
"2007-09-25",250000,"segunda mano / buen estado",NA,"+ 30 años","  piso",6,2,NA,25,60,56,1,1,NA,FALSE,"individual","central",0,"VW0000000958913",48005,"Casco Viejo",TRUE,"CALLE","TENDERIA","22","PARTICULAR",11
"2008-01-13",239000,"segunda mano / buen estado",NA,"+ 30 años","  piso",6,2,NA,25,60,56,1,1,NA,FALSE,"individual","central",0,"VW0000000958913",48005,"Casco Viejo",TRUE,"CALLE","TENDERIA","22","PARTICULAR",11
"2008-01-04",351000,"segunda mano / buen estado",NA,"+ 30 años","  piso",7,3,NA,36,116,100,3,2,NA,TRUE,"central","indet",0,"VW0000001242208",48010,"Rekalde",TRUE,"CALLE","JUAN DE GARAY","11","PARTICULAR",NA
"2008-01-04",171000,"segunda mano / a reformar",NA,"+ 30 años","  piso",5,2,"sur",27,81,72,4,1,NA,FALSE,"desc/no tiene","colectiva",0,"VW0000001242325",48010,"Ibaiondo",TRUE,"CALLE","MIRIBILLA","11","PARTICULAR",NA
"2007-03-27",288000,"segunda mano / buen estado",NA,"no consta","chalet pareado",NA,NA,NA,0,75,0,4,1,NA,FALSE,"central","colectiva",0,"VC0000000764448",48014,"Deusto",TRUE,"CALLE","LAGUN-ETXEA","28","PARTICULAR",NA
"2007-09-27",252425,"segunda mano / buen estado",NA,"+ 30 años","  piso",5,2,"oeste",10,68,65,2,1,NA,FALSE,"individual","central",0,"VW0000001055960",48012,"Basurto - Zorroza",TRUE,"CALLE","NOVIA DE SALCEDO","19","PARTICULAR",NA
"2008-01-09",180304,"segunda mano / buen estado",NA,"no consta","  piso",NA,NA,NA,NA,75,NA,3,1,NA,FALSE,"individual",NA,0,"VC0000001270607",48005,"Ibaiondo",TRUE,"CALLE","OLLERIAS BAJAS","11","PARTICULAR",NA
"2008-02-02",265000,"segunda mano / buen estado",NA,"+ 30 años","  piso",3,2,"suroeste",12,80,70,3,1,NA,FALSE,"individual","central",0,"VW0000001299743",48015,"San Ignacio",TRUE,"CALLE","ENKARTERRI","3","PARTICULAR",NA
"2008-01-03",445000,"segunda mano / buen estado",NA,"< 5 años","  piso",8,4,"sudeste",45,80,72,2,2,NA,TRUE,"individual","central",1,"VW0000001240239",48012,"Rekalde",TRUE,"CALLE","ANTONIO DE TRUEBA","3","PARTICULAR",NA
"2008-02-19",276466,"segunda mano / buen estado",NA,"+ 30 años","  piso",6,2,NA,50,90,82,2,1,NA,TRUE,"individual","central",0,"VW0000001337766",48006,"Ibaiondo",TRUE,"CALLE","ITURRIBIDE","35","PARTICULAR",20
"2007-12-29",300000,"segunda mano / buen estado",NA,"+ 30 años","  ático",7,4,"sudeste",34,71,65,2,1,NA,TRUE,"individual","central",0,"VW0000001234297",48003,"Rekalde",TRUE,"CALLE","JUAN DE GARAY","15","PARTICULAR",38
"2008-02-21",175000,"segunda mano / buen estado",NA,"+ 30 años","  piso",3,2,"sudeste",16,70,60,2,1,NA,FALSE,"individual","central",0,"VW0000001345832",48002,"Basurto - Zorroza",TRUE,"CARRETERA","BASURTO A KASTREXANA","167","PARTICULAR",2
"2007-05-02",295000,"segunda mano / buen estado",NA,"+ 30 años","  piso",1,2,NA,30,72,0,3,1,NA,FALSE,"individual","central",0,"VW0000000803562",48006,"Ibaiondo",TRUE,"CALLE","FIKA","14","PARTICULAR",34
"2007-09-14",282000,"segunda mano / buen estado",NA,"+ 30 años","  piso",1,2,NA,30,72,0,3,1,NA,FALSE,"individual","central",0,"VW0000000803562",48006,"Ibaiondo",TRUE,"CALLE","FIKA","14","PARTICULAR",34
"2008-01-08",263850,"segunda mano / buen estado",NA,"+ 30 años","  piso",1,2,NA,30,72,0,3,1,NA,FALSE,"individual","central",0,"VW0000000803562",48006,"Ibaiondo",TRUE,"CALLE","FIKA","14","PARTICULAR",34
"2007-06-04",300000,"segunda mano / buen estado",NA,"+ 30 años","  piso",6,2,NA,40,100,90,3,2,NA,TRUE,"individual","central",0,"VW0000000862440",48008,"Abando - Albia",TRUE,"CALLE","ITURRIZA","11","PARTICULAR",NA
"2007-09-26",288500,"segunda mano / buen estado",NA,"+ 30 años","  piso",6,2,NA,40,100,90,3,2,NA,TRUE,"individual","central",0,"VW0000000862440",48008,"Abando - Albia",TRUE,"CALLE","ITURRIZA","11","PARTICULAR",NA
"2007-10-22",308000,"segunda mano / buen estado",NA,"+ 30 años","  piso",6,2,NA,40,100,90,3,2,NA,TRUE,"individual","central",0,"VW0000000862440",48008,"Abando - Albia",TRUE,"CALLE","ITURRIZA","11","PARTICULAR",NA
"2007-06-21",237400,"segunda mano / buen estado",NA,"+ 30 años","  piso",7,5,NA,30,62,50,2,1,NA,TRUE,"individual","central",0,"VW0000000896718",48003,"Ibaiondo",TRUE,"CALLE","ZAMACOLA","15","PARTICULAR",NA
"2007-07-17",234395,"segunda mano / buen estado",NA,"+ 30 años","  piso",7,5,NA,30,62,50,2,1,NA,TRUE,"individual","central",0,"VW0000000896718",48003,"Ibaiondo",TRUE,"CALLE","ZAMACOLA","15","PARTICULAR",NA
"2007-09-25",229000,"segunda mano / buen estado",NA,"+ 30 años","  piso",7,5,NA,30,62,50,2,1,NA,TRUE,"individual","central",0,"VW0000000896718",48003,"Ibaiondo",TRUE,"CALLE","ZAMACOLA","15","PARTICULAR",NA
"2008-01-21",223000,"segunda mano / buen estado",NA,"+ 30 años","  piso",7,5,NA,30,62,50,2,1,NA,TRUE,"individual","central",0,"VW0000000896718",48003,"Ibaiondo",TRUE,"CALLE","ZAMACOLA","15","PARTICULAR",NA
"2008-01-20",720000,"segunda mano / a reformar",NA,"+ 30 años","  piso",7,4,"sur",82,165,130,4,3,NA,TRUE,"individual","central",0,"VW0000001270810",48013,"Indautxu",TRUE,"CALLE","URQUIJO","76","PARTICULAR",NA
"2007-09-17",264500,"segunda mano / buen estado",NA,"20-30 años","  piso",3,4,NA,33,70,65,2,1,NA,TRUE,"individual","central",0,"VC0000001056267",48008,"Uribarri",TRUE,"CAMINO","LANDETA","6","PARTICULAR",NA
"2007-08-07",411000,"segunda mano / buen estado",NA,"no consta","  piso",NA,NA,NA,NA,60,NA,1,1,NA,TRUE,"individual","colectiva",0,"VC0000000996593",48001,"Basurto - Zorroza",TRUE,"CALLE","TORRES ISOZAKI","1","PARTICULAR",NA
"2007-10-15",306005,"segunda mano / buen estado",NA,"20-30 años","  piso",8,4,"sur",37,92,80,3,2,NA,TRUE,"individual","central",0,"VW0000001090159",48013,"Basurto - Zorroza",TRUE,"CALLE","FRAY JUAN","23","PARTICULAR",39
"2007-10-04",240000,"segunda mano / buen estado",NA,"20-30 años","  piso",NA,2,NA,0,68,65,3,1,NA,FALSE,"individual","central",0,"VW0000001072400",48004,"Begoña - Santutxu",TRUE,"CALLE","SANTA LUCIA","18","PARTICULAR",33
"2007-11-06",237400,"segunda mano / buen estado",NA,"20-30 años","  piso",NA,2,NA,0,68,65,3,1,NA,FALSE,"individual","central",0,"VW0000001072400",48004,"Begoña - Santutxu",TRUE,"CALLE","SANTA LUCIA","18","PARTICULAR",33
"2008-01-23",231750,"segunda mano / buen estado",NA,"20-30 años","  piso",NA,2,NA,0,68,65,3,1,NA,FALSE,"individual","central",0,"VW0000001072400",48004,"Begoña - Santutxu",TRUE,"CALLE","SANTA LUCIA","18","PARTICULAR",33
"2008-01-10",299900,"segunda mano / buen estado",NA,"no consta","  piso",NA,NA,NA,NA,60,NA,1,1,NA,TRUE,"central",NA,0,"VC0000001271393",48010,"Indautxu",TRUE,"CALLE","EGAÑA","29","PARTICULAR",18
"2007-10-10",450000,"segunda mano / buen estado",NA,"+ 30 años","  piso",7,2,"sur",58,90,0,3,1,NA,TRUE,"individual","central",0,"VW0000001082022",48010,"Abando - Albia",TRUE,"CALLE","ERREKAKOETXE","6","PARTICULAR",1
"2007-09-12",216365,"segunda mano / buen estado",NA,"+ 30 años","  piso",5,NA,NA,0,90,75,2,1,NA,FALSE,"desc/no tiene","central",0,"VW0000001025107",48003,"Ibaiondo",TRUE,"CALLE","CONCEPCION","2","PARTICULAR",38
"2008-01-22",260000,"segunda mano / buen estado",NA,"+ 30 años","  piso",5,3,NA,15,70,65,2,1,NA,FALSE,"individual","colectiva",0,"VW0000001274229",48003,"San Adrián - La Peña",TRUE,"CALLE","MONTE INCHORTA","3","PARTICULAR",NA
"2007-03-17",330557,"segunda mano / buen estado",NA,"+ 30 años","  piso",12,4,NA,40,85,78,3,1,NA,TRUE,"desc/no tiene","central",0,"VW0000000727746",48006,"Begoña - Santutxu",TRUE,"CALLE","ZABALBIDE","34","PARTICULAR",6
"2008-01-18",441744,"segunda mano / buen estado",NA,"no consta","  piso",NA,NA,NA,NA,129,100,4,2,NA,TRUE,"central",NA,1,"VC0000001289813",48007,"Uribarri",TRUE,"CALLE","GRUPO MIRADOR A BILBAO","3","PARTICULAR",NA
"2007-03-09",240000,"segunda mano / buen estado",NA,"no consta","  ático",5,2,NA,0,56,45,1,1,NA,FALSE,"individual","central",0,"VC0000000736400",48005,"Casco Viejo",TRUE,"CALLE","SOMERA","43","PARTICULAR",11
"2008-01-05",285480,"segunda mano / buen estado",NA,"+ 30 años","  piso",7,4,"sudeste",40,70,65,2,1,NA,TRUE,"individual","central",0,"VW0000001242447",48011,"Basurto - Zorroza",TRUE,"CALLE","ESTACION DE BASURTO","7","PARTICULAR",NA
"2008-01-17",279000,"segunda mano / buen estado",NA,"+ 30 años","  piso",7,4,"sudeste",40,70,65,2,1,NA,TRUE,"individual","central",0,"VW0000001242447",48011,"Basurto - Zorroza",TRUE,"CALLE","ESTACION DE BASURTO","7","PARTICULAR",NA
"2008-01-25",273000,"segunda mano / buen estado",NA,"+ 30 años","  piso",7,4,"sudeste",40,70,65,2,1,NA,TRUE,"individual","central",0,"VW0000001242447",48011,"Basurto - Zorroza",TRUE,"CALLE","ESTACION DE BASURTO","7","PARTICULAR",NA
"2008-02-01",267000,"segunda mano / buen estado",NA,"+ 30 años","  piso",7,4,"sudeste",40,70,65,2,1,NA,TRUE,"individual","central",0,"VW0000001242447",48011,"Basurto - Zorroza",TRUE,"CALLE","ESTACION DE BASURTO","7","PARTICULAR",NA
"2008-02-07",261000,"segunda mano / buen estado",NA,"+ 30 años","  piso",7,4,"sudeste",40,70,65,2,1,NA,TRUE,"individual","central",0,"VW0000001242447",48011,"Basurto - Zorroza",TRUE,"CALLE","ESTACION DE BASURTO","7","PARTICULAR",NA
"2008-01-14",288486,"segunda mano / buen estado",NA,"+ 30 años","  piso",1,2,"noroeste",30,95,90,3,1,NA,TRUE,"individual","central",0,"VW0000001256711",48015,"San Ignacio",TRUE,"CALLE","ETXEPARE","5","PARTICULAR",31
"2008-03-09",2704554,"segunda mano / buen estado",NA,"no consta","  piso",NA,NA,NA,NA,333,310,4,3,NA,TRUE,"central","indet",0,"VC0000001401972",48009,"Abando - Albia",TRUE,"CALLE","GRAN VIA DIEGO LOPEZ DE HARO","27","PARTICULAR",NA
"2008-01-09",300000,"segunda mano / buen estado",NA,"no consta","  piso",NA,NA,NA,0,80,10,2,1,NA,TRUE,"desc/no tiene","colectiva",0,"VW0000001247944",48004,"Begoña - Santutxu",TRUE,"TRAVESIA","ITURRIAGA","7","PARTICULAR",33
"2007-09-10",570961,"segunda mano / buen estado",NA,"< 5 años","  piso",8,4,NA,0,103,73,2,2,NA,TRUE,"individual","central",0,"VW0000001021448",48001,"Abando - Albia",TRUE,"AVENIDA","MAZARREDO","1","PARTICULAR",NA
"2007-07-26",249421,"segunda mano / buen estado",NA,"+ 30 años","  ático",4,NA,"sur",42,80,71,3,1,NA,FALSE,"individual","central",0,"VW0000000959713",48004,"Begoña - Santutxu",TRUE,"CALLE","JUAN DE LA COSA","13","PARTICULAR",33
"2007-12-07",234400,"segunda mano / buen estado",NA,"+ 30 años","  ático",4,NA,"sur",42,80,71,3,1,NA,FALSE,"individual","central",0,"VW0000000959713",48004,"Begoña - Santutxu",TRUE,"CALLE","JUAN DE LA COSA","13","PARTICULAR",33
"2008-01-29",216500,"segunda mano / buen estado",NA,"+ 30 años","  ático",4,NA,"sur",42,80,71,3,1,NA,FALSE,"individual","central",0,"VW0000000959713",48004,"Begoña - Santutxu",TRUE,"CALLE","JUAN DE LA COSA","13","PARTICULAR",33
"2008-01-23",280000,"segunda mano / buen estado",NA,"no consta","  piso",NA,NA,NA,0,80,70,2,2,NA,TRUE,"individual","central",0,"VC0000001298828",48007,"Uribarri",TRUE,"CALLE","ZABALBIDE","61","PARTICULAR",NA
"2007-09-03",315531,"segunda mano / buen estado",NA,"20-30 años","  piso",2,4,NA,60,61,53,2,1,NA,TRUE,"central","indet",0,"VW0000001006566",48014,"Deusto",TRUE,"CALLE","MORGAN","4","PARTICULAR",32
"2007-09-09",309000,"segunda mano / buen estado",NA,"20-30 años","  piso",2,4,NA,60,61,53,2,1,NA,TRUE,"central","indet",0,"VW0000001006566",48014,"Deusto",TRUE,"CALLE","MORGAN","4","PARTICULAR",32
"2007-09-20",299900,"segunda mano / buen estado",NA,"20-30 años","  piso",2,4,NA,60,61,53,2,1,NA,TRUE,"central","indet",0,"VW0000001006566",48014,"Deusto",TRUE,"CALLE","MORGAN","4","PARTICULAR",32
"2007-09-28",298703,"segunda mano / buen estado",NA,"20-30 años","  piso",2,4,NA,60,61,53,2,1,NA,TRUE,"central","indet",0,"VW0000001006566",48014,"Deusto",TRUE,"CALLE","MORGAN","4","PARTICULAR",32
"2007-10-03",297500,"segunda mano / buen estado",NA,"20-30 años","  piso",2,4,NA,60,61,53,2,1,NA,TRUE,"central","indet",0,"VW0000001006566",48014,"Deusto",TRUE,"CALLE","MORGAN","4","PARTICULAR",32
"2007-10-22",294495,"segunda mano / buen estado",NA,"20-30 años","  piso",2,4,NA,60,61,53,2,1,NA,TRUE,"central","indet",0,"VW0000001006566",48014,"Deusto",TRUE,"CALLE","MORGAN","4","PARTICULAR",32
"2007-11-13",288485,"segunda mano / buen estado",NA,"20-30 años","  piso",2,4,NA,60,61,53,2,1,NA,TRUE,"central","indet",0,"VW0000001006566",48014,"Deusto",TRUE,"CALLE","MORGAN","4","PARTICULAR",32
"2007-11-13",285480,"segunda mano / buen estado",NA,"20-30 años","  piso",2,4,NA,60,61,53,2,1,NA,TRUE,"central","indet",0,"VW0000001006566",48014,"Deusto",TRUE,"CALLE","MORGAN","4","PARTICULAR",32
"2008-01-02",282475,"segunda mano / buen estado",NA,"20-30 años","  piso",2,4,NA,60,61,53,2,1,NA,TRUE,"central","indet",0,"VW0000001006566",48014,"Deusto",TRUE,"CALLE","MORGAN","4","PARTICULAR",32
"2008-03-07",280600,"segunda mano / buen estado",NA,"20-30 años","  piso",2,4,NA,60,61,53,2,1,NA,TRUE,"central","indet",0,"VW0000001006566",48014,"Deusto",TRUE,"CALLE","MORGAN","4","PARTICULAR",32
"2008-01-19",750000,"segunda mano / buen estado",NA,"+ 30 años","  piso",5,2,"sur",77,215,200,7,3,NA,TRUE,"individual","central",0,"VW0000001270118",48007,"Casco Viejo",TRUE,"CALLE","SENDEJA","6","PARTICULAR",11
"2008-01-22",180000,"segunda mano / buen estado",NA,"20-30 años","  piso",NA,NA,NA,NA,44,NA,1,1,NA,TRUE,"desc/no tiene",NA,0,"VC0000001296103",48003,"Ibaiondo",TRUE,"CALLE","MIRIBILLA","4","PARTICULAR",9
"2007-12-01",237400,"segunda mano / buen estado",NA,"+ 30 años","  piso",4,2,"sur",20,70,56,2,1,NA,FALSE,"desc/no tiene","central",0,"VW0000001186432",48007,"Uribarri",TRUE,"CALLE","CRISTO","12","PARTICULAR",37
"2008-02-11",189300,"segunda mano / buen estado",NA,"+ 30 años","  ático",5,3,"norte",15,50,0,1,1,NA,FALSE,"desc/no tiene","central",0,"VW0000001320687",48005,"Casco Viejo",TRUE,"CALLE","SOMERA","14","PARTICULAR",11
"2007-11-20",294000,"segunda mano / buen estado",NA,"no consta","  piso",NA,NA,NA,NA,50,NA,2,1,NA,FALSE,"individual",NA,0,"VC0000001184205",48003,"Abando - Albia",TRUE,"CALLE","SAN MAMES","14","PARTICULAR",NA
"2007-06-10",222374,"segunda mano / buen estado",NA,"+ 30 años","  piso",5,3,NA,30,78,58,2,1,NA,FALSE,"desc/no tiene","central",0,"VW0000000875060",48004,"Begoña - Santutxu",TRUE,"CALLE","SANTA LUCIA","4","PARTICULAR",33
"2006-11-19",355000,"segunda mano / buen estado",NA,"20-30 años","  piso",NA,NA,NA,0,76,61,2,1,NA,TRUE,"central","indet",0,"VW0000000565331",48012,"Rekalde",TRUE,"CALLE","PABLO PICASSO","13","PARTICULAR",19
"2008-02-03",233000,"segunda mano / buen estado",NA,"+ 30 años","  piso",5,3,"sur",18,71,60,2,1,NA,FALSE,"individual","central",0,"VW0000001300708",48007,"Uribarri",TRUE,"CALLE","BAKIO","9","PARTICULAR",37
"2007-06-19",410000,"segunda mano / a reformar",NA,"20-30 años","  piso",3,4,"oeste",80,100,90,3,2,NA,TRUE,"central","indet",1,"VW0000000892857",48015,"Deusto",TRUE,"PLAZA","CELESTINO MARIA ARENAL","11","PARTICULAR",NA
"2007-08-21",396000,"segunda mano / a reformar",NA,"20-30 años","  piso",3,4,"oeste",80,100,90,3,2,NA,TRUE,"central","indet",1,"VW0000000892857",48015,"Deusto",TRUE,"PLAZA","CELESTINO MARIA ARENAL","11","PARTICULAR",NA
"2007-10-21",390000,"segunda mano / a reformar",NA,"20-30 años","  piso",3,4,"oeste",80,100,90,3,2,NA,TRUE,"central","indet",1,"VW0000000892857",48015,"Deusto",TRUE,"PLAZA","CELESTINO MARIA ARENAL","11","PARTICULAR",NA
"2007-11-18",381000,"segunda mano / a reformar",NA,"20-30 años","  piso",3,4,"oeste",80,100,90,3,2,NA,TRUE,"central","indet",1,"VW0000000892857",48015,"Deusto",TRUE,"PLAZA","CELESTINO MARIA ARENAL","11","PARTICULAR",NA
"2008-01-11",369000,"segunda mano / a reformar",NA,"20-30 años","  piso",3,4,"oeste",80,100,90,3,2,NA,TRUE,"central","indet",1,"VW0000000892857",48015,"Deusto",TRUE,"PLAZA","CELESTINO MARIA ARENAL","11","PARTICULAR",NA
"2007-11-13",258435,"segunda mano / buen estado",NA,"20-30 años","  piso",6,3,"sur",0,51,0,1,1,NA,TRUE,"individual","central",0,"VW0000001146006",48006,"Ibaiondo",TRUE,"CALLE","AURREKOETXEA","5","PARTICULAR",20
"2007-09-28",247000,"segunda mano / a reformar",NA,"+ 30 años","  piso",6,4,"sur",50,80,70,2,1,NA,TRUE,"individual","central",0,"VW0000001060033",48007,"Uribarri",TRUE,"CALLE","MATICO","10","PARTICULAR",NA
"2008-01-09",377435,"segunda mano / buen estado",NA,"no consta","  piso",NA,4,NA,60,85,0,3,2,NA,TRUE,"central","indet",0,"VW0000001247279",48012,"Basurto - Zorroza",TRUE,"CALLE","PABLO DE ALZOLA","31","PARTICULAR",7
"2008-01-10",354597,"segunda mano / buen estado",NA,"no consta","  piso",NA,NA,NA,NA,90,NA,3,2,NA,TRUE,"central","colectiva",0,"VC0000001271115",48006,"Ibaiondo",TRUE,"CALLE","ITURRIBIDE","22","PARTICULAR",20
"2008-01-02",465000,"segunda mano / buen estado",NA,"20-30 años","  piso",12,4,"suroeste",70,100,90,3,2,NA,TRUE,"central","central",1,"VW0000001237228",48004,"Otxarkoaga - Txurdinaga",TRUE,"AVENIDA","GABRIEL ARESTI","38","PARTICULAR",35
"2007-11-05",661113,"segunda mano / buen estado",NA,"+ 30 años","  piso",5,2,NA,0,133,0,4,1,NA,TRUE,"individual","central",0,"VW0000001132263",48001,"Abando - Albia",TRUE,"CALLE","SAN VICENTE","3","PARTICULAR",1
"2007-07-01",228000,"segunda mano / buen estado",NA,"+ 30 años","  piso",12,4,NA,20,62,55,2,1,NA,TRUE,"desc/no tiene","central",0,"VW0000000913582",48004,"Begoña - Santutxu",TRUE,"CALLE","SAGARMINAGA","17","PARTICULAR",33
"2007-09-17",403000,"segunda mano / buen estado",NA,"20-30 años","  piso",10,3,"noroeste",90,110,100,3,2,NA,TRUE,"central","indet",0,"VC0000001056283",48006,"Ibaiondo",TRUE,"CALLE","PRIM","55","PARTICULAR",20
"2008-01-30",378000,"segunda mano / buen estado",NA,"20-30 años","  piso",6,4,NA,62,105,85,3,2,NA,TRUE,"central","indet",0,"VW0000001294710",48014,"Deusto",TRUE,"CALLE","LUIS POWER","20","PARTICULAR",32
"2007-10-06",360000,"segunda mano / buen estado",NA,"5-10 años","  piso",6,4,"suroeste",34,65,57,2,2,NA,TRUE,"individual","central",1,"VW0000001075528",48014,"Deusto",TRUE,"CALLE","IBARREKOLANDA","19","PARTICULAR",32
"2008-01-26",270100,"segunda mano / a reformar",NA,"no consta","  piso",NA,NA,NA,NA,77,NA,3,1,NA,TRUE,"desc/no tiene",NA,0,"VC0000001305996",48012,"Rekalde",TRUE,"CALLE","LABAYRU","4","PARTICULAR",3
"2007-12-04",343000,"segunda mano / buen estado",NA,"+ 30 años","  piso",12,4,"sudeste",30,80,75,2,1,NA,TRUE,"individual","central",0,"VW0000001191450",48003,"Rekalde",TRUE,"CALLE","GARCIA SALAZAR","30","PARTICULAR",1
"2007-03-30",255430,"segunda mano / a reformar",NA,"no consta","  piso",NA,NA,NA,NA,80,67,3,1,NA,TRUE,"desc/no tiene","colectiva",0,"VC0000000772600",48003,"Ibaiondo",TRUE,"CALLE","ZAMACOLA","3","PARTICULAR",NA
"2007-11-01",420000,"segunda mano / buen estado",NA,"+ 30 años","  piso",6,3,"norte",30,100,90,3,2,NA,TRUE,"individual","central",0,"VW0000001127275",48014,"Deusto",TRUE,"AVENIDA","RAMON Y CAJAL","12","PARTICULAR",32
"2007-11-11",247200,"segunda mano / buen estado",NA,"+ 30 años","  piso",7,4,NA,20,59,47,2,1,NA,TRUE,"individual","central",0,"VW0000001142997",48002,"Rekalde",TRUE,"CALLE","BIZKARGI","16","PARTICULAR",16
